DATE,CHAIN,PERIOD,VOLUME_USD,SWAPS,UNIQUE_SWAPPERS,ACTIVE_POOLS
2023-11-10 00:00:00.000,Arbitrum,0.15% fee,348447861.98,119792,27975,564
2023-11-10 00:00:00.000,Avalanche,0.15% fee,7463504.34,10756,1117,48
2023-11-10 00:00:00.000,BSC,0.15% fee,6237123.69,28736,6092,262
2023-11-10 00:00:00.000,Base,0.15% fee,8903407.33,6397,2535,74
2023-11-10 00:00:00.000,Ethereum,0.15% fee,1280876998.7,221707,67409,4988
2023-11-10 00:00:00.000,Optimism,0.15% fee,50060371.34,38048,6311,264
2023-11-10 00:00:00.000,Polygon,0.15% fee,84474647.53,92592,14884,1107
2023-11-11 00:00:00.000,Arbitrum,0.15% fee,279234555.34,106848,30647,570
2023-11-11 00:00:00.000,Avalanche,0.15% fee,17494915.78,17467,1292,55
2023-11-11 00:00:00.000,BSC,0.15% fee,4685315.98,21012,6039,259
2023-11-11 00:00:00.000,Base,0.15% fee,6391547.6,6820,3326,72
2023-11-11 00:00:00.000,Ethereum,0.15% fee,951897750.98,201243,61839,5059
2023-11-11 00:00:00.000,Optimism,0.15% fee,42133987.45,35030,7586,246
2023-11-11 00:00:00.000,Polygon,0.15% fee,72006778.84,90485,14871,1219
2023-11-12 00:00:00.000,Arbitrum,0.15% fee,233342866.67,81589,19403,543
2023-11-12 00:00:00.000,Avalanche,0.15% fee,33133757.79,28204,1713,51
2023-11-12 00:00:00.000,BSC,0.15% fee,3444233.01,16482,5851,265
2023-11-12 00:00:00.000,Base,0.15% fee,4563419.82,6418,3396,70
2023-11-12 00:00:00.000,Ethereum,0.15% fee,663829031.9,212512,61704,5047
2023-11-12 00:00:00.000,Optimism,0.15% fee,40013337.9,34203,7851,270
2023-11-12 00:00:00.000,Polygon,0.15% fee,94313004.56,125907,15742,1265
2023-11-13 00:00:00.000,Arbitrum,0.15% fee,482647915.59,111954,13519,514
2023-11-13 00:00:00.000,Avalanche,0.15% fee,28227553.9,18785,1561,47
2023-11-13 00:00:00.000,BSC,0.15% fee,4784810.88,26198,6400,271
2023-11-13 00:00:00.000,Base,0.15% fee,12261727.49,6972,2091,69
2023-11-13 00:00:00.000,Ethereum,0.15% fee,1286920032.42,255081,64641,4591
2023-11-13 00:00:00.000,Optimism,0.15% fee,72302130.58,45387,6377,258
2023-11-13 00:00:00.000,Polygon,0.15% fee,151453478.28,161228,17334,1222
2023-11-14 00:00:00.000,Arbitrum,0.15% fee,406758039.76,99456,16658,537
2023-11-14 00:00:00.000,Avalanche,0.15% fee,32680990.25,23775,1313,55
2023-11-14 00:00:00.000,BSC,0.15% fee,5748423.08,29436,6895,263
2023-11-14 00:00:00.000,Base,0.15% fee,9527157.18,7767,2524,71
2023-11-14 00:00:00.000,Ethereum,0.15% fee,1166297508.11,238192,64570,4821
2023-11-14 00:00:00.000,Optimism,0.15% fee,56512441.21,38405,7027,270
2023-11-14 00:00:00.000,Polygon,0.15% fee,181335211.37,165549,17418,1285
2023-11-15 00:00:00.000,Arbitrum,0.15% fee,306528272.31,80459,15616,534
2023-11-15 00:00:00.000,Avalanche,0.15% fee,17722284.21,17111,1573,58
2023-11-15 00:00:00.000,BSC,0.15% fee,7401346.93,31333,7931,272
2023-11-15 00:00:00.000,Base,0.15% fee,7609127.19,7639,2741,79
2023-11-15 00:00:00.000,Ethereum,0.15% fee,1100008906.14,223248,66772,5023
2023-11-15 00:00:00.000,Optimism,0.15% fee,43849301.19,32560,6369,261
2023-11-15 00:00:00.000,Polygon,0.15% fee,125229016.24,119914,16372,1253
2023-11-16 00:00:00.000,Arbitrum,0.15% fee,475704939.81,111891,15620,562
2023-11-16 00:00:00.000,Avalanche,0.15% fee,13553386.2,11472,1707,55
2023-11-16 00:00:00.000,BSC,0.15% fee,6374120.86,27382,9366,253
2023-11-16 00:00:00.000,Base,0.15% fee,11644338.86,10477,3098,77
2023-11-16 00:00:00.000,Ethereum,0.15% fee,1294109793.92,203703,64249,5029
2023-11-16 00:00:00.000,Optimism,0.15% fee,74039058.14,44969,6286,257
2023-11-16 00:00:00.000,Polygon,0.15% fee,122743163.02,78552,11899,916
2023-11-17 00:00:00.000,Arbitrum,0.15% fee,303261835.96,93364,16061,540
2023-11-17 00:00:00.000,Avalanche,0.15% fee,8077686.56,11494,2202,56
2023-11-17 00:00:00.000,BSC,0.15% fee,4518068.58,25766,10011,252
2023-11-17 00:00:00.000,Base,0.15% fee,5788239.61,8432,3629,71
2023-11-17 00:00:00.000,Ethereum,0.15% fee,1062407610.73,205952,61973,5073
2023-11-17 00:00:00.000,Optimism,0.15% fee,60859898.87,38935,6379,260
2023-11-17 00:00:00.000,Polygon,0.15% fee,101707590,101786,18484,1198
2023-11-18 00:00:00.000,Arbitrum,0.15% fee,139142291.36,57808,14742,521
2023-11-18 00:00:00.000,Avalanche,0.15% fee,3897238.93,7206,2032,51
2023-11-18 00:00:00.000,BSC,0.15% fee,2377674.04,21406,8525,237
2023-11-18 00:00:00.000,Base,0.15% fee,3546983.2,8435,4130,70
2023-11-18 00:00:00.000,Ethereum,0.15% fee,725809961.9,198650,59539,5225
2023-11-18 00:00:00.000,Optimism,0.15% fee,32172574.55,26961,6692,256
2023-11-18 00:00:00.000,Polygon,0.15% fee,58601735.51,88269,18192,1134
2023-11-19 00:00:00.000,Arbitrum,0.15% fee,130352937.98,52994,13873,520
2023-11-19 00:00:00.000,Avalanche,0.15% fee,4093773.71,5820,1592,51
2023-11-19 00:00:00.000,BSC,0.15% fee,2315183.77,16702,8081,230
2023-11-19 00:00:00.000,Base,0.15% fee,4837564.84,11037,5151,75
2023-11-19 00:00:00.000,Ethereum,0.15% fee,660932215.53,197972,60567,5286
2023-11-19 00:00:00.000,Optimism,0.15% fee,28723131.33,28417,7016,254
2023-11-19 00:00:00.000,Polygon,0.15% fee,58853285.84,82705,15833,1136
2023-11-20 00:00:00.000,Arbitrum,0.15% fee,306001734.58,80193,13548,523
2023-11-20 00:00:00.000,Avalanche,0.15% fee,4400339.85,4927,1506,55
2023-11-20 00:00:00.000,BSC,0.15% fee,11101177.61,31308,8921,243
2023-11-20 00:00:00.000,Base,0.15% fee,8976103.08,10102,3722,78
2023-11-20 00:00:00.000,Ethereum,0.15% fee,965674542.65,194617,63527,4796
2023-11-20 00:00:00.000,Optimism,0.15% fee,43510531.88,33801,6411,263
2023-11-20 00:00:00.000,Polygon,0.15% fee,91987987.98,101178,17146,1176
2023-11-21 00:00:00.000,Arbitrum,0.15% fee,368131677.39,97579,13959,540
2023-11-21 00:00:00.000,Avalanche,0.15% fee,3771127.08,3866,1138,47
2023-11-21 00:00:00.000,BSC,0.15% fee,30755131.45,50635,10644,287
2023-11-21 00:00:00.000,Base,0.15% fee,12804676.58,10694,3481,74
2023-11-21 00:00:00.000,Ethereum,0.15% fee,1214618703.29,183879,60251,4455
2023-11-21 00:00:00.000,Optimism,0.15% fee,60548014.66,42268,6819,278
2023-11-21 00:00:00.000,Polygon,0.15% fee,102651596.24,124694,17253,1331
2023-11-22 00:00:00.000,Arbitrum,0.15% fee,284209038.82,74646,14587,556
2023-11-22 00:00:00.000,Avalanche,0.15% fee,2016334.96,1562,728,42
2023-11-22 00:00:00.000,BSC,0.15% fee,7827210.64,31052,9872,254
2023-11-22 00:00:00.000,Base,0.15% fee,9025139.16,9249,3466,74
2023-11-22 00:00:00.000,Ethereum,0.15% fee,1225917012.86,195094,61686,4699
2023-11-22 00:00:00.000,Optimism,0.15% fee,46845715.82,33995,6993,280
2023-11-22 00:00:00.000,Polygon,0.15% fee,68897999.6,102381,20031,1275
2023-11-23 00:00:00.000,Arbitrum,0.15% fee,177256209.67,54703,14410,525
2023-11-23 00:00:00.000,Avalanche,0.15% fee,1453398.41,3209,1477,57
2023-11-23 00:00:00.000,BSC,0.15% fee,3123449.56,19657,8226,232
2023-11-23 00:00:00.000,Base,0.15% fee,7530855.33,7596,3342,71
2023-11-23 00:00:00.000,Ethereum,0.15% fee,712261667.45,198915,61000,4762
2023-11-23 00:00:00.000,Optimism,0.15% fee,31422502.35,26654,6917,253
2023-11-23 00:00:00.000,Polygon,0.15% fee,61341083.97,66692,15141,1135
2023-11-24 00:00:00.000,Arbitrum,0.15% fee,215884938.53,67245,15573,552
2023-11-24 00:00:00.000,Avalanche,0.15% fee,2655992.1,4938,1834,53
2023-11-24 00:00:00.000,BSC,0.15% fee,3070917.29,18868,8190,225
2023-11-24 00:00:00.000,Base,0.15% fee,9408868.54,8745,3355,71
2023-11-24 00:00:00.000,Ethereum,0.15% fee,882393536.94,203271,62024,4958
2023-11-24 00:00:00.000,Optimism,0.15% fee,37065159.03,28609,6834,256
2023-11-24 00:00:00.000,Polygon,0.15% fee,55905929.77,51869,11747,819
2023-11-25 00:00:00.000,Arbitrum,0.15% fee,89892873.84,45610,15496,523
2023-11-25 00:00:00.000,Avalanche,0.15% fee,1317500.41,4358,2596,51
2023-11-25 00:00:00.000,BSC,0.15% fee,1025290.8,16005,7683,235
2023-11-25 00:00:00.000,Base,0.15% fee,3409046.7,7016,3877,72
2023-11-25 00:00:00.000,Ethereum,0.15% fee,489842243.91,185012,59387,5150
2023-11-25 00:00:00.000,Optimism,0.15% fee,17108231.2,21995,6996,268
2023-11-25 00:00:00.000,Polygon,0.15% fee,29643659.98,66066,21217,1179
2023-11-26 00:00:00.000,Arbitrum,0.15% fee,166767398.56,59325,15187,529
2023-11-26 00:00:00.000,Avalanche,0.15% fee,2205830.73,4440,1646,53
2023-11-26 00:00:00.000,BSC,0.15% fee,1810530.99,18517,8202,243
2023-11-26 00:00:00.000,Base,0.15% fee,6799098.82,8115,3604,73
2023-11-26 00:00:00.000,Ethereum,0.15% fee,620610602.05,205611,62625,4969
2023-11-26 00:00:00.000,Optimism,0.15% fee,28113064.39,26160,7137,263
2023-11-26 00:00:00.000,Polygon,0.15% fee,57113112.97,72171,16176,1120
2023-11-27 00:00:00.000,Arbitrum,0.15% fee,218521604.67,68182,16138,535
2023-11-27 00:00:00.000,Avalanche,0.15% fee,2437071.7,5173,1803,53
2023-11-27 00:00:00.000,BSC,0.15% fee,2652800.13,18956,7910,250
2023-11-27 00:00:00.000,Base,0.15% fee,7819145.79,8571,3305,69
2023-11-27 00:00:00.000,Ethereum,0.15% fee,868616209.28,232607,66526,4971
2023-11-27 00:00:00.000,Optimism,0.15% fee,31424337.66,26063,5681,263
2023-11-27 00:00:00.000,Polygon,0.15% fee,58149315.95,82363,18075,1171
2023-11-28 00:00:00.000,Arbitrum,0.15% fee,214261518.95,63581,16499,530
2023-11-28 00:00:00.000,Avalanche,0.15% fee,2302694.61,4290,1423,56
2023-11-28 00:00:00.000,BSC,0.15% fee,1659642.36,20658,7559,249
2023-11-28 00:00:00.000,Base,0.15% fee,8185687.93,8259,3224,75
2023-11-28 00:00:00.000,Ethereum,0.15% fee,878366515.32,229715,65486,4800
2023-11-28 00:00:00.000,Optimism,0.15% fee,29606946.48,22803,5337,262
2023-11-28 00:00:00.000,Polygon,0.15% fee,56300445.53,69471,15249,1030
2023-11-29 00:00:00.000,Arbitrum,0.15% fee,178847907.57,54360,15041,521
2023-11-29 00:00:00.000,Avalanche,0.15% fee,2565196.65,4783,1575,56
2023-11-29 00:00:00.000,BSC,0.15% fee,1606245.74,21649,8395,256
2023-11-29 00:00:00.000,Base,0.15% fee,6984076.33,7828,3353,76
2023-11-29 00:00:00.000,Ethereum,0.15% fee,849942696.26,225805,68688,4953
2023-11-29 00:00:00.000,Optimism,0.15% fee,24589664.27,22737,6062,258
2023-11-29 00:00:00.000,Polygon,0.15% fee,68183295.14,67793,14561,1024
2023-11-30 00:00:00.000,Arbitrum,0.15% fee,137364667.33,43701,13069,488
2023-11-30 00:00:00.000,Avalanche,0.15% fee,1455051.7,4113,1805,56
2023-11-30 00:00:00.000,BSC,0.15% fee,1715744.07,20428,8826,255
2023-11-30 00:00:00.000,Base,0.15% fee,5114271.29,6666,3304,84
2023-11-30 00:00:00.000,Ethereum,0.15% fee,656715823.97,231954,67787,4838
2023-11-30 00:00:00.000,Optimism,0.15% fee,20092146.83,23291,9716,272
2023-11-30 00:00:00.000,Polygon,0.15% fee,48092804.73,55444,13495,951
2023-12-01 00:00:00.000,Arbitrum,0.15% fee,201995249.38,53511,12584,542
2023-12-01 00:00:00.000,Avalanche,0.15% fee,2415175.65,5811,2729,53
2023-12-01 00:00:00.000,BSC,0.15% fee,2294773.6,19932,8587,251
2023-12-01 00:00:00.000,Base,0.15% fee,8725927.63,7146,2845,75
2023-12-01 00:00:00.000,Ethereum,0.15% fee,779884895.89,228937,70268,5036
2023-12-01 00:00:00.000,Optimism,0.15% fee,26304362.49,25332,8816,253
2023-12-01 00:00:00.000,Polygon,0.15% fee,59087683.21,73432,19845,1204
2023-12-02 00:00:00.000,Arbitrum,0.15% fee,195313986.92,54954,13593,561
2023-12-02 00:00:00.000,Avalanche,0.15% fee,1582821.54,3822,1851,55
2023-12-02 00:00:00.000,BSC,0.15% fee,1992369.66,17808,8395,256
2023-12-02 00:00:00.000,Base,0.15% fee,5267285.06,6952,3255,80
2023-12-02 00:00:00.000,Ethereum,0.15% fee,801657668.45,223586,70967,5135
2023-12-02 00:00:00.000,Optimism,0.15% fee,30400599.03,25455,7991,281
2023-12-02 00:00:00.000,Polygon,0.15% fee,56782544.8,77555,17347,1237
2023-12-03 00:00:00.000,Arbitrum,0.15% fee,151063044.95,52863,15350,571
2023-12-03 00:00:00.000,Avalanche,0.15% fee,1504307.91,3445,1423,55
2023-12-03 00:00:00.000,BSC,0.15% fee,2241305.45,23705,11078,269
2023-12-03 00:00:00.000,Base,0.15% fee,5430230.45,7208,3821,78
2023-12-03 00:00:00.000,Ethereum,0.15% fee,651869633.85,213169,68897,5228
2023-12-03 00:00:00.000,Optimism,0.15% fee,24794784.55,25205,8045,283
2023-12-03 00:00:00.000,Polygon,0.15% fee,42588588.71,74413,16708,1141
2023-12-04 00:00:00.000,Arbitrum,0.15% fee,338133022.39,98330,18438,596
2023-12-04 00:00:00.000,Avalanche,0.15% fee,4448920.35,6358,1804,60
2023-12-04 00:00:00.000,BSC,0.15% fee,4900800.85,33287,13953,287
2023-12-04 00:00:00.000,Base,0.15% fee,8868333.59,9041,3455,81
2023-12-04 00:00:00.000,Ethereum,0.15% fee,1192652910.61,229022,72703,5017
2023-12-04 00:00:00.000,Optimism,0.15% fee,64547508.5,39647,8210,275
2023-12-04 00:00:00.000,Polygon,0.15% fee,95519101.08,110395,18870,1249
2023-12-05 00:00:00.000,Arbitrum,0.15% fee,354106605.55,91358,15182,559
2023-12-05 00:00:00.000,Avalanche,0.15% fee,4741206.26,7953,1807,65
2023-12-05 00:00:00.000,BSC,0.15% fee,4144923.6,39390,20205,296
2023-12-05 00:00:00.000,Base,0.15% fee,9455148.48,8598,3143,81
2023-12-05 00:00:00.000,Ethereum,0.15% fee,1165350951.98,223889,73326,4804
2023-12-05 00:00:00.000,Optimism,0.15% fee,59362726.02,37695,7137,272
2023-12-05 00:00:00.000,Polygon,0.15% fee,91033907.03,99313,17641,1158
2023-12-06 00:00:00.000,Arbitrum,0.15% fee,290797897.89,83148,16214,574
2023-12-06 00:00:00.000,Avalanche,0.15% fee,4783256.64,9930,2124,72
2023-12-06 00:00:00.000,BSC,0.15% fee,3667562.89,35170,17695,282
2023-12-06 00:00:00.000,Base,0.15% fee,9241828.46,7660,2702,84
2023-12-06 00:00:00.000,Ethereum,0.15% fee,1104280789.45,216635,70602,4671
2023-12-06 00:00:00.000,Optimism,0.15% fee,46318366.68,35245,6949,268
2023-12-06 00:00:00.000,Polygon,0.15% fee,102809992.65,102980,17584,1176
2023-12-07 00:00:00.000,Arbitrum,0.15% fee,354738041.96,100868,17145,620
2023-12-07 00:00:00.000,Avalanche,0.15% fee,5340559.49,7459,1961,63
2023-12-07 00:00:00.000,BSC,0.15% fee,2950055.83,26931,14052,278
2023-12-07 00:00:00.000,Base,0.15% fee,8123555.08,8990,3645,97
2023-12-07 00:00:00.000,Ethereum,0.15% fee,1057488842.56,214509,70047,5190
2023-12-07 00:00:00.000,Optimism,0.15% fee,69303450.3,43008,7502,295
2023-12-07 00:00:00.000,Polygon,0.15% fee,89857376.34,90501,16746,1079
2023-12-08 00:00:00.000,Arbitrum,0.15% fee,238763124.51,77815,18532,611
2023-12-08 00:00:00.000,Avalanche,0.15% fee,4915546.68,6950,2345,64
2023-12-08 00:00:00.000,BSC,0.15% fee,3506133.48,26998,13813,290
2023-12-08 00:00:00.000,Base,0.15% fee,6627959.32,8298,3576,94
2023-12-08 00:00:00.000,Ethereum,0.15% fee,922618472.42,203664,71454,5206
2023-12-08 00:00:00.000,Optimism,0.15% fee,46803256.7,34569,8220,276
2023-12-08 00:00:00.000,Polygon,0.15% fee,89352730.51,79324,16691,1156
2023-12-09 00:00:00.000,Arbitrum,0.15% fee,268106967.29,88296,18435,593
2023-12-09 00:00:00.000,Avalanche,0.15% fee,5955183.21,5786,1980,63
2023-12-09 00:00:00.000,BSC,0.15% fee,3755279.64,29286,14304,293
2023-12-09 00:00:00.000,Base,0.15% fee,7360270.11,9222,4116,89
2023-12-09 00:00:00.000,Ethereum,0.15% fee,1107406635.28,181296,68252,5386
2023-12-09 00:00:00.000,Optimism,0.15% fee,51623192.3,36465,8910,283
2023-12-09 00:00:00.000,Polygon,0.15% fee,84614943.13,98518,20019,1206
2023-12-10 00:00:00.000,Arbitrum,0.15% fee,138099936.79,58386,17881,584
2023-12-10 00:00:00.000,Avalanche,0.15% fee,6162340.23,9395,3206,72
2023-12-10 00:00:00.000,BSC,0.15% fee,1612285.85,24248,13502,275
2023-12-10 00:00:00.000,Base,0.15% fee,4263011.64,8630,4437,88
2023-12-10 00:00:00.000,Ethereum,0.15% fee,599828207.06,183952,67342,5589
2023-12-10 00:00:00.000,Optimism,0.15% fee,38671822.94,35342,10690,279
2023-12-10 00:00:00.000,Polygon,0.15% fee,55336534.14,83108,19920,1227
2023-12-11 00:00:00.000,Arbitrum,0.15% fee,508701359.41,124639,18768,617
2023-12-11 00:00:00.000,Avalanche,0.15% fee,12754791.83,16980,3854,77
2023-12-11 00:00:00.000,BSC,0.15% fee,13100760.46,42822,13600,321
2023-12-11 00:00:00.000,Base,0.15% fee,16675615.66,13784,4300,91
2023-12-11 00:00:00.000,Ethereum,0.15% fee,1310942575.77,188896,66156,5052
2023-12-11 00:00:00.000,Optimism,0.15% fee,114125388.31,60511,11405,308
2023-12-11 00:00:00.000,Polygon,0.15% fee,137203772.84,125006,21508,1253
2023-12-12 00:00:00.000,Arbitrum,0.15% fee,337642961.42,105736,16269,600
2023-12-12 00:00:00.000,Avalanche,0.15% fee,12342634.24,13963,3561,69
2023-12-12 00:00:00.000,BSC,0.15% fee,17895387.97,41395,13747,310
2023-12-12 00:00:00.000,Base,0.15% fee,12982586.48,12594,4669,94
2023-12-12 00:00:00.000,Ethereum,0.15% fee,915272503.83,182664,64303,4803
2023-12-12 00:00:00.000,Optimism,0.15% fee,65582049.97,41014,9127,283
2023-12-12 00:00:00.000,Polygon,0.15% fee,84602861.32,98721,18914,1114
2023-12-13 00:00:00.000,Arbitrum,0.15% fee,349018180.5,103099,16576,576
2023-12-13 00:00:00.000,Avalanche,0.15% fee,6377676.69,6838,1977,68
2023-12-13 00:00:00.000,BSC,0.15% fee,11883782.22,32774,13712,302
2023-12-13 00:00:00.000,Base,0.15% fee,10180665.32,10466,3813,87
2023-12-13 00:00:00.000,Ethereum,0.15% fee,1098771977.03,184642,65547,4628
2023-12-13 00:00:00.000,Optimism,0.15% fee,59216005.66,37305,7522,285
2023-12-13 00:00:00.000,Polygon,0.15% fee,89450444.44,92517,18469,1089
2023-12-14 00:00:00.000,Arbitrum,0.15% fee,292028655.06,81148,15586,574
2023-12-14 00:00:00.000,Avalanche,0.15% fee,4666639.66,3605,1256,56
2023-12-14 00:00:00.000,BSC,0.15% fee,9231599.54,27398,12181,283
2023-12-14 00:00:00.000,Base,0.15% fee,10893650.49,10706,3844,91
2023-12-14 00:00:00.000,Ethereum,0.15% fee,957598948.16,192898,71876,4700
2023-12-14 00:00:00.000,Optimism,0.15% fee,54442840.04,31909,6104,262
2023-12-14 00:00:00.000,Polygon,0.15% fee,74429723.37,79347,16636,1116
2023-12-15 00:00:00.000,Arbitrum,0.15% fee,180758805.82,47352,10872,577
2023-12-15 00:00:00.000,Avalanche,0.15% fee,5612258.96,2731,1140,50
2023-12-15 00:00:00.000,BSC,0.15% fee,8188474.93,27673,12212,290
2023-12-15 00:00:00.000,Base,0.15% fee,12457683.37,9684,3394,87
2023-12-15 00:00:00.000,Ethereum,0.15% fee,977591936.54,202293,72108,4592
2023-12-15 00:00:00.000,Optimism,0.15% fee,38693972.69,25603,5075,273
2023-12-15 00:00:00.000,Polygon,0.15% fee,57272727.74,76076,18527,1106
2023-12-16 00:00:00.000,Arbitrum,0.15% fee,156724278.13,52017,12843,546
2023-12-16 00:00:00.000,Avalanche,0.15% fee,4497116.02,2118,1144,47
2023-12-16 00:00:00.000,BSC,0.15% fee,4228656.33,20958,10974,266
2023-12-16 00:00:00.000,Base,0.15% fee,9530932.39,12445,4708,84
2023-12-16 00:00:00.000,Ethereum,0.15% fee,1269741828.52,180215,68620,4451
2023-12-16 00:00:00.000,Optimism,0.15% fee,35123287.29,28937,5618,249
2023-12-16 00:00:00.000,Polygon,0.15% fee,39791980.08,58475,17884,939
2023-12-17 00:00:00.000,Arbitrum,0.15% fee,169281471,59387,14672,542
2023-12-17 00:00:00.000,Avalanche,0.15% fee,4032584.15,2738,1348,55
2023-12-17 00:00:00.000,BSC,0.15% fee,4096498.87,24107,10735,283
2023-12-17 00:00:00.000,Base,0.15% fee,9318095.42,10533,4433,91
2023-12-17 00:00:00.000,Ethereum,0.15% fee,844473133.19,162735,62887,4925
2023-12-17 00:00:00.000,Optimism,0.15% fee,34919368.33,32108,6602,281
2023-12-17 00:00:00.000,Polygon,0.15% fee,44144513.48,63502,17096,1109
2023-12-18 00:00:00.000,Arbitrum,0.15% fee,263653178.22,76415,15675,608
2023-12-18 00:00:00.000,Avalanche,0.15% fee,4727341.77,2741,1421,44
2023-12-18 00:00:00.000,BSC,0.15% fee,6783189.33,29784,11712,291
2023-12-18 00:00:00.000,Base,0.15% fee,9955678.84,9113,3485,80
2023-12-18 00:00:00.000,Ethereum,0.15% fee,1076674657.15,175379,61503,4525
2023-12-18 00:00:00.000,Optimism,0.15% fee,51368609.47,37254,6681,264
2023-12-18 00:00:00.000,Polygon,0.15% fee,71320678.56,95533,21522,1178
2023-12-19 00:00:00.000,Arbitrum,0.15% fee,213929092.39,69011,15573,568
2023-12-19 00:00:00.000,Avalanche,0.15% fee,3684392.77,1859,1060,40
2023-12-19 00:00:00.000,BSC,0.15% fee,14086813.55,33559,12512,296
2023-12-19 00:00:00.000,Base,0.15% fee,9383269.09,9859,3761,94
2023-12-19 00:00:00.000,Ethereum,0.15% fee,920273353.15,175730,66046,4668
2023-12-19 00:00:00.000,Optimism,0.15% fee,43794913.19,33529,6503,266
2023-12-19 00:00:00.000,Polygon,0.15% fee,68680362.84,101032,24700,1199
2023-12-20 00:00:00.000,Arbitrum,0.15% fee,276485147.21,75924,15379,519
2023-12-20 00:00:00.000,Avalanche,0.15% fee,3746202.62,1631,991,36
2023-12-20 00:00:00.000,BSC,0.15% fee,4182505.15,32364,13663,302
2023-12-20 00:00:00.000,Base,0.15% fee,10352619.19,9939,3258,84
2023-12-20 00:00:00.000,Ethereum,0.15% fee,1189047983.94,158038,64746,4518
2023-12-20 00:00:00.000,Optimism,0.15% fee,55336709.35,36724,6028,265
2023-12-20 00:00:00.000,Polygon,0.15% fee,82350348.18,93344,21340,1044
2023-12-21 00:00:00.000,Arbitrum,0.15% fee,301845356.24,84016,17300,556
2023-12-21 00:00:00.000,Avalanche,0.15% fee,4104792.24,2324,1244,46
2023-12-21 00:00:00.000,BSC,0.15% fee,5461273.08,38997,13448,306
2023-12-21 00:00:00.000,Base,0.15% fee,10575976.62,11161,4126,93
2023-12-21 00:00:00.000,Ethereum,0.15% fee,1043516842.34,168445,68977,4936
2023-12-21 00:00:00.000,Optimism,0.15% fee,56995352.11,42836,7305,281
2023-12-21 00:00:00.000,Polygon,0.15% fee,80559498.23,94899,22611,1095
2023-12-22 00:00:00.000,Arbitrum,0.15% fee,508696774.07,179723,26331,631
2023-12-22 00:00:00.000,Avalanche,0.15% fee,5183932.36,4086,1694,60
2023-12-22 00:00:00.000,BSC,0.15% fee,6160517.3,31141,12466,307
2023-12-22 00:00:00.000,Base,0.15% fee,11694465.15,12801,4935,98
2023-12-22 00:00:00.000,Ethereum,0.15% fee,1226550291.48,163350,65370,5127
2023-12-22 00:00:00.000,Optimism,0.15% fee,98092469.9,65329,10696,304
2023-12-22 00:00:00.000,Polygon,0.15% fee,119416647.11,114745,22647,1228
