DATE,DEX,ACTIVE_USERS,PCT_SHARE
2023-10-26 00:00:00.000,voodoo,1.0,0.0004253617701855428
2023-10-26 00:00:00.000,woofi,5126.0,2.1804044339710926
2023-10-26 00:00:00.000,zyberswap,452.0,0.19226352012386536
2023-10-27 00:00:00.000,aerodrome,1397.0,0.577719146613292
2023-10-27 00:00:00.000,alienbase,386.0,0.15962748073924893
2023-10-27 00:00:00.000,balancer,2554.0,1.0561880461348232
2023-10-27 00:00:00.000,baseswap,2474.0,1.0231046304375695
2023-10-27 00:00:00.000,beethoven-x,275.0,0.11372424145930946
2023-10-27 00:00:00.000,biswap,3069.0,1.2691625346858937
2023-10-27 00:00:00.000,camelot,2959.0,1.22367283810217
2023-10-27 00:00:00.000,curve,1156.0,0.47805535682531547
2023-10-27 00:00:00.000,dackieswap,503.0,0.20801197619648243
2023-10-27 00:00:00.000,dodo,1896.0,0.7840769520249117
2023-10-27 00:00:00.000,fraxswap,125.0,0.05169283702695885
2023-10-27 00:00:00.000,gmx,501.0,0.20718489080405106
2023-10-27 00:00:00.000,hashflow,1006.0,0.41602395239296486
2023-10-27 00:00:00.000,kyberswap,2084.0,0.8618229789134578
2023-10-27 00:00:00.000,level-finance,108.0,0.044662611191292445
2023-10-27 00:00:00.000,maverick,2195.0,0.9077262181933974
2023-10-27 00:00:00.000,pancakeswap,126127.0,52.15889964559391
2023-10-27 00:00:00.000,pangolin,1080.0,0.44662611191292445
2023-10-27 00:00:00.000,quickswap,9321.0,3.8546314714262673
2023-10-27 00:00:00.000,ramses-v2,784.0,0.3242174738330859
2023-10-27 00:00:00.000,sparta,244.0,0.10090441787662369
2023-10-27 00:00:00.000,sushiswap,8923.0,3.690041478332431
2023-10-27 00:00:00.000,swapbased,832.0,0.3440675232514381
2023-10-27 00:00:00.000,synthetix,9.0,0.003721884265941037
2023-10-27 00:00:00.000,trader joe,5787.0,2.393171583000087
2023-10-27 00:00:00.000,uniswap,58093.0,24.023935851256965
2023-10-27 00:00:00.000,velodrome,2715.0,1.1227684202255461
2023-10-27 00:00:00.000,voodoo,18.0,0.007443768531882074
2023-10-27 00:00:00.000,woofi,4839.0,2.001133106987631
2023-10-27 00:00:00.000,zyberswap,353.0,0.1459805717641318
2023-10-28 00:00:00.000,aerodrome,1273.0,0.5647962873406658
2023-10-28 00:00:00.000,alienbase,508.0,0.22538610680994361
2023-10-28 00:00:00.000,balancer,2357.0,1.045738294785506
2023-10-28 00:00:00.000,baseswap,2422.0,1.0745770682946525
2023-10-28 00:00:00.000,beethoven-x,235.0,0.10426325807152903
2023-10-28 00:00:00.000,biswap,2428.0,1.0772391089262658
2023-10-28 00:00:00.000,camelot,2910.0,1.2910897063325508
2023-10-28 00:00:00.000,curve,1041.0,0.4618640495849435
2023-10-28 00:00:00.000,dackieswap,629.0,0.27907059288081604
2023-10-28 00:00:00.000,dodo,1275.0,0.5656836342178703
2023-10-28 00:00:00.000,fraxswap,105.0,0.046585711053236376
2023-10-28 00:00:00.000,gmx,385.0,0.1708142738618667
2023-10-28 00:00:00.000,hashflow,1053.0,0.46718813084817046
2023-10-28 00:00:00.000,kyberswap,1831.0,0.8123660660807219
2023-10-28 00:00:00.000,level-finance,1.0,0.0004436734386022512
2023-10-28 00:00:00.000,maverick,2456.0,1.0896619652071289
2023-10-28 00:00:00.000,pancakeswap,114209.0,50.67149974932451
2023-10-28 00:00:00.000,pangolin,941.0,0.41749670572471836
